,start_time,end_time,wav_file,emotion,val,act,dom
5001,215.17,219.15,Ses03M_impro05b_M030,fru,2.0,3.0,4.0
5002,224.32,229.99,Ses03M_impro05b_M031,ang,1.5,3.5,4.5
5003,230.07,238.22,Ses03M_impro05b_M032,ang,1.5,3.5,4.5
5004,238.43,241.61,Ses03M_impro05b_M033,ang,2.0,2.5,4.0
5005,9.6133,14.6512,Ses03M_impro06_F000,sad,3.0,2.0,3.0
5006,19.2023,22.2932,Ses03M_impro06_F001,sad,3.5,2.5,2.5
5007,27.9882,31.5658,Ses03M_impro06_F002,sad,2.0,2.0,2.5
5008,34.1943,36.7984,Ses03M_impro06_F003,sad,3.0,2.0,2.5
5009,36.8471,40.23,Ses03M_impro06_F004,sad,2.0,2.0,3.0
5010,53.4939,57.3393,Ses03M_impro06_F005,sad,2.0,2.5,4.0
5011,67.4394,69.5811,Ses03M_impro06_F006,xxx,3.0,2.0,3.0
5012,76.5173,82.7477,Ses03M_impro06_F007,sad,2.5,2.5,3.5
5013,96.6931,98.8348,Ses03M_impro06_F008,sad,1.5,2.5,3.5
5014,100.1004,103.1912,Ses03M_impro06_F009,sad,2.0,2.0,3.0
5015,123.8051,132.2016,Ses03M_impro06_F010,sad,3.5,2.5,3.5
5016,132.9074,136.8014,Ses03M_impro06_F011,sad,3.0,2.5,4.0
5017,164.0351,166.3472,Ses03M_impro06_F012,sad,3.0,2.0,3.0
5018,167.9048,175.1087,Ses03M_impro06_F013,sad,2.5,3.0,3.5
5019,177.1044,179.2704,Ses03M_impro06_F014,sad,2.0,2.5,3.0
5020,180.8037,182.9697,Ses03M_impro06_F015,sad,2.0,2.0,3.5
5021,212.9536,219.8655,Ses03M_impro06_F016,sad,3.0,2.5,2.5
5022,220.2792,223.6378,Ses03M_impro06_F017,sad,3.5,2.5,3.5
5023,228.6513,230.6713,Ses03M_impro06_F018,sad,2.5,2.5,3.0
5024,231.9856,234.9547,Ses03M_impro06_F019,sad,2.5,2.0,3.0
5025,240.3577,244.349,Ses03M_impro06_F020,sad,1.5,1.5,4.0
5026,13.5804,16.6469,Ses03M_impro06_M000,sad,3.0,2.0,2.5
5027,17.2553,20.0055,Ses03M_impro06_M001,sad,3.5,2.5,2.5
5028,21.3927,24.4349,Ses03M_impro06_M002,sad,2.5,2.0,3.0
5029,30.8844,35.1434,Ses03M_impro06_M003,sad,2.5,2.0,3.0
5030,40.1813,44.416,Ses03M_impro06_M004,sad,2.5,2.5,3.5
5031,44.489,48.8941,Ses03M_impro06_M005,sad,2.0,2.0,3.5
5032,48.9915,53.5183,Ses03M_impro06_M006,sad,2.0,2.5,3.5
5033,57.8747,60.7465,Ses03M_impro06_M007,sad,2.5,3.0,3.0
5034,60.8439,68.7049,Ses03M_impro06_M008,sad,3.0,2.5,3.5
5035,68.924,74.4242,Ses03M_impro06_M009,sad,2.5,2.5,3.5
5036,82.699,88.686,Ses03M_impro06_M010,sad,2.0,2.0,3.0
5037,88.9294,94.2593,Ses03M_impro06_M011,sad,2.0,2.5,3.5
5038,94.3324,97.4719,Ses03M_impro06_M012,sad,1.5,3.0,3.0
5039,97.5449,100.9765,Ses03M_impro06_M013,sad,2.0,2.5,3.5
5040,103.0452,106.1847,Ses03M_impro06_M014,sad,2.0,3.0,3.5
5041,106.3064,111.1739,Ses03M_impro06_M015,sad,2.0,2.5,3.0
5042,112.0501,116.6986,Ses03M_impro06_M016,sad,2.5,3.0,3.5
5043,117.015,121.9555,Ses03M_impro06_M017,sad,1.5,3.0,4.5
5044,137.9453,142.8858,Ses03M_impro06_M018,sad,2.5,2.0,3.0
5045,143.6889,152.0367,Ses03M_impro06_M019,sad,2.5,2.5,4.0
5046,152.3044,156.2958,Ses03M_impro06_M020,sad,2.5,1.5,3.5
5047,156.4905,161.4797,Ses03M_impro06_M021,sad,2.5,3.0,3.5
5048,161.7717,164.8139,Ses03M_impro06_M022,sad,2.0,2.0,3.5
5049,175.1087,178.2726,Ses03M_impro06_M023,sad,2.0,1.5,3.5
5050,182.0206,184.6003,Ses03M_impro06_M024,sad,3.0,3.5,2.5
5051,185.4522,189.8573,Ses03M_impro06_M025,sad,3.0,2.0,3.5
5052,190.052,199.5193,Ses03M_impro06_M026,sad,2.5,3.0,4.0
5053,199.61,204.8248,Ses03M_impro06_M027,sad,2.5,2.5,3.0
5054,204.8979,208.8892,Ses03M_impro06_M028,sad,2.5,3.0,3.5
5055,209.0109,212.8562,Ses03M_impro06_M029,sad,2.5,3.0,3.5
5056,219.2327,221.3744,Ses03M_impro06_M030,sad,2.5,2.0,3.0
5057,224.3922,226.9233,Ses03M_impro06_M031,sad,2.5,2.5,3.0
5058,227.0694,229.3084,Ses03M_impro06_M032,sad,2.5,2.5,3.5
5059,5.45,7.98,Ses03M_impro07_F000,hap,4.0,3.5,3.0
5060,9.64,11.6,Ses03M_impro07_F001,hap,4.0,3.0,3.0
5061,16.45,17.89,Ses03M_impro07_F002,xxx,3.0,3.0,2.5
5062,18.77,24.835,Ses03M_impro07_F003,sur,4.5,4.0,3.5
5063,26.91,29.83,Ses03M_impro07_F004,sur,2.5,4.0,3.5
5064,31.64,38.71,Ses03M_impro07_F005,sur,4.0,4.0,4.0
5065,39.28,45.725,Ses03M_impro07_F006,exc,5.0,4.5,4.5
5066,45.92,48.36,Ses03M_impro07_F007,exc,4.5,4.0,4.0
5067,50.62,53.06,Ses03M_impro07_F008,hap,4.0,3.0,3.0
5068,53.81,60.64,Ses03M_impro07_F009,exc,4.0,4.0,4.0
5069,73.7,75.255,Ses03M_impro07_F010,hap,3.5,3.0,2.5
5070,81.0,85.07,Ses03M_impro07_F011,hap,3.0,3.5,3.0
5071,86.77,88.37,Ses03M_impro07_F012,hap,3.5,3.5,2.5
5072,88.99,97.0,Ses03M_impro07_F013,hap,4.0,3.0,3.0
5073,98.78,101.55,Ses03M_impro07_F014,hap,3.5,3.0,2.5
5074,104.82,107.33,Ses03M_impro07_F015,xxx,3.5,4.0,3.0
5075,107.74,111.64,Ses03M_impro07_F016,exc,4.0,3.0,3.0
5076,111.91,116.27,Ses03M_impro07_F017,hap,4.0,4.0,3.5
5077,120.71,124.11,Ses03M_impro07_F018,exc,4.0,4.0,3.5
5078,125.51,127.85,Ses03M_impro07_F019,hap,4.0,3.5,3.0
5079,132.02,133.89,Ses03M_impro07_F020,xxx,4.0,3.0,2.5
5080,134.87,142.26,Ses03M_impro07_F021,xxx,3.5,3.5,3.0
5081,149.27,150.76,Ses03M_impro07_F022,xxx,3.5,2.0,2.5
5082,150.97,154.26,Ses03M_impro07_F023,neu,4.5,4.5,1.5
5083,4.3659,5.81,Ses03M_impro07_M000,xxx,5.0,4.0,1.5
5084,7.63,9.35,Ses03M_impro07_M001,xxx,5.0,4.5,1.5
5085,12.42,17.0,Ses03M_impro07_M002,exc,5.0,5.0,2.0
5086,17.14,21.0,Ses03M_impro07_M003,exc,5.5,5.0,2.0
5087,21.04,22.41,Ses03M_impro07_M004,exc,5.0,5.0,2.0
5088,22.63,24.52,Ses03M_impro07_M005,exc,5.0,4.5,1.5
5089,24.5925,27.41,Ses03M_impro07_M006,exc,5.0,4.5,2.0
5090,27.9125,28.4975,Ses03M_impro07_M007,exc,5.0,5.0,2.0
5091,29.42,33.34,Ses03M_impro07_M008,exc,4.5,5.0,2.0
5092,38.27,39.77,Ses03M_impro07_M009,neu,5.0,4.0,1.5
5093,45.47,47.15,Ses03M_impro07_M010,exc,5.5,5.0,2.0
5094,47.91,50.96,Ses03M_impro07_M011,exc,5.0,5.0,1.5
5095,60.26,66.5775,Ses03M_impro07_M012,xxx,5.0,4.5,1.5
5096,66.62,74.82,Ses03M_impro07_M013,exc,5.5,5.0,2.0
5097,74.89,81.26,Ses03M_impro07_M014,hap,5.0,4.5,2.0
5098,83.7,87.66,Ses03M_impro07_M015,exc,5.0,4.5,2.0
5099,87.82,89.59,Ses03M_impro07_M016,exc,5.0,4.5,1.5
5100,95.47,99.15,Ses03M_impro07_M017,exc,5.0,4.5,1.5
5101,100.02,107.63,Ses03M_impro07_M018,exc,5.0,4.5,1.5
5102,111.19,112.78,Ses03M_impro07_M019,exc,5.0,4.5,1.5
5103,115.65,121.05,Ses03M_impro07_M020,exc,5.0,5.0,2.0
5104,121.58,122.87,Ses03M_impro07_M021,xxx,5.5,5.0,2.0
5105,123.26,127.07,Ses03M_impro07_M022,exc,5.0,5.0,2.0
5106,127.28,132.4475,Ses03M_impro07_M023,exc,5.0,5.0,2.0
5107,132.89,135.38,Ses03M_impro07_M024,exc,5.0,5.0,2.0
5108,140.91,149.56,Ses03M_impro07_M025,hap,4.5,5.0,1.5
5109,150.13,151.51,Ses03M_impro07_M026,xxx,5.0,4.5,1.5
5110,10.7663,18.3382,Ses03M_impro08a_F000,fru,1.5,4.0,4.5
5111,19.8763,26.9925,Ses03M_impro08a_F001,fru,2.0,3.5,4.0
5112,27.0735,31.6225,Ses03M_impro08a_F002,fru,2.0,4.5,4.0
5113,31.7275,36.8342,Ses03M_impro08a_F003,fru,1.0,4.5,4.0
5114,41.3695,44.4061,Ses03M_impro08a_F004,neu,2.5,2.0,2.0
5115,45.9836,48.5076,Ses03M_impro08a_F005,fru,3.5,3.0,2.5
5116,52.5302,61.8176,Ses03M_impro08a_F006,fru,1.0,4.5,4.5
5117,61.8767,69.4487,Ses03M_impro08a_F007,fru,1.0,4.5,5.0
5118,74.8318,81.19,Ses03M_impro08a_F008,fru,2.0,4.0,4.5
5119,81.2225,92.2433,Ses03M_impro08a_F009,fru,1.5,5.0,5.0
5120,94.6884,99.756,Ses03M_impro08a_F010,fru,1.5,3.5,4.5
5121,99.9335,102.3589,Ses03M_impro08a_F011,fru,2.0,4.0,4.5
5122,105.5533,110.1575,Ses03M_impro08a_F012,fru,2.0,4.0,4.5
5123,110.2,117.8182,Ses03M_impro08a_F013,ang,1.5,4.0,4.5
5124,118.4295,121.2295,Ses03M_impro08a_F014,ang,2.0,3.5,4.0
5125,121.3084,126.2775,Ses03M_impro08a_F015,ang,1.5,3.0,5.0
5126,132.0353,134.4212,Ses03M_impro08a_F016,fru,1.5,3.5,3.5
5127,134.4804,137.0635,Ses03M_impro08a_F017,fru,2.0,3.0,4.0
5128,138.8579,146.9819,Ses03M_impro08a_F018,fru,1.0,4.5,5.0
5129,149.4664,152.4439,Ses03M_impro08a_F019,fru,1.5,3.5,4.5
5130,154.2778,158.6553,Ses03M_impro08a_F020,ang,2.0,3.5,4.5
5131,158.675,166.4244,Ses03M_impro08a_F021,ang,1.5,4.5,4.5
5132,167.568,169.7174,Ses03M_impro08a_F022,ang,2.0,3.0,4.0
5133,169.7568,173.6019,Ses03M_impro08a_F023,fru,1.5,3.5,4.5
5134,180.0104,183.8753,Ses03M_impro08a_F024,fru,1.5,3.0,3.5
5135,183.8875,188.0359,Ses03M_impro08a_F025,fru,1.5,4.0,4.5
5136,188.5288,196.8895,Ses03M_impro08a_F026,xxx,1.5,5.0,5.0
5137,201.0304,207.7347,Ses03M_impro08a_F027,fru,2.0,4.0,4.0
5138,209.884,215.3575,Ses03M_impro08a_F028,fru,1.5,3.5,4.5
5139,218.1658,225.718,Ses03M_impro08a_F029,fru,2.5,4.0,4.0
5140,225.7771,229.8392,Ses03M_impro08a_F030,fru,3.0,2.5,3.0
5141,230.4899,239.5801,Ses03M_impro08a_F031,fru,2.0,5.0,4.5
5142,239.6393,242.9323,Ses03M_impro08a_F032,fru,2.0,3.5,4.5
5143,245.3971,248.907,Ses03M_impro08a_F033,fru,2.5,2.5,3.5
5144,249.7746,262.7494,Ses03M_impro08a_F034,fru,1.5,4.0,4.5
5145,266.4367,274.7974,Ses03M_impro08a_F035,fru,1.5,4.0,4.5
5146,6.5663,11.4367,Ses03M_impro08a_M000,neu,3.0,3.0,2.5
5147,17.6481,20.8228,Ses03M_impro08a_M001,neu,3.0,2.0,3.0
5148,34.1722,42.0202,Ses03M_impro08a_M002,neu,3.0,2.5,3.5
5149,43.4794,46.8315,Ses03M_impro08a_M003,neu,3.0,2.5,3.0
5150,47.7977,53.2597,Ses03M_impro08a_M004,neu,3.0,3.5,3.5
5151,60.1218,62.9021,Ses03M_impro08a_M005,neu,2.5,2.5,3.0
5152,68.6402,77.553,Ses03M_impro08a_M006,neu,2.5,2.5,3.5
5153,87.7474,90.4292,Ses03M_impro08a_M007,neu,3.0,2.5,3.0
5154,91.0602,95.6349,Ses03M_impro08a_M008,neu,3.0,2.0,3.0
5155,98.8687,101.6293,Ses03M_impro08a_M009,neu,3.5,3.0,2.5
5156,101.7279,107.3871,Ses03M_impro08a_M010,neu,3.0,3.5,3.5
5157,116.221,122.3732,Ses03M_impro08a_M011,fru,2.0,3.5,3.0
5158,125.5676,133.948,Ses03M_impro08a_M012,neu,3.0,4.0,4.0
5159,134.2043,140.4156,Ses03M_impro08a_M013,neu,3.0,3.0,4.0
5160,141.8945,144.4579,Ses03M_impro08a_M014,fru,2.5,3.0,3.0
5161,144.5565,150.0974,Ses03M_impro08a_M015,fru,2.0,3.0,4.0
5162,151.3989,157.4327,Ses03M_impro08a_M016,neu,2.0,3.0,3.5
5163,162.1454,164.3145,Ses03M_impro08a_M017,neu,3.0,2.0,2.5
5164,165.8131,170.0329,Ses03M_impro08a_M018,neu,2.5,2.5,3.0
5165,171.3737,181.1935,Ses03M_impro08a_M019,neu,3.0,3.0,3.5
5166,185.9851,190.8753,Ses03M_impro08a_M020,neu,2.0,3.0,3.5
5167,196.2388,203.5544,Ses03M_impro08a_M021,neu,3.0,3.0,4.0
5168,206.9065,211.1854,Ses03M_impro08a_M022,neu,2.5,2.0,3.0
5169,214.8728,218.8559,Ses03M_impro08a_M023,neu,2.5,3.0,3.5
5170,227.9067,231.1406,Ses03M_impro08a_M024,neu,3.0,3.5,2.5
5171,242.3999,246.0675,Ses03M_impro08a_M025,neu,3.0,3.5,3.0
5172,247.9999,250.6619,Ses03M_impro08a_M026,neu,3.0,2.0,3.0
5173,261.2113,268.4283,Ses03M_impro08a_M027,neu,2.5,2.5,4.0
5174,12.94,15.58,Ses03M_impro08b_F000,xxx,2.0,2.0,3.0
5175,17.54,25.32,Ses03M_impro08b_F001,fru,1.5,4.0,4.5
5176,30.88,36.94,Ses03M_impro08b_F002,fru,1.5,3.5,4.5
5177,37.94,42.03,Ses03M_impro08b_F003,fru,2.0,3.0,3.5
5178,44.69,49.21,Ses03M_impro08b_F004,fru,1.5,4.5,4.5
5179,49.65,52.01,Ses03M_impro08b_F005,ang,1.5,3.5,4.0
5180,52.26,58.7975,Ses03M_impro08b_F006,ang,1.5,2.5,4.0
5181,58.86,65.3,Ses03M_impro08b_F007,fru,2.0,4.0,4.5
5182,69.82,77.46,Ses03M_impro08b_F008,fru,1.5,3.5,4.5
5183,78.18,83.7,Ses03M_impro08b_F009,fru,1.5,3.5,4.0
5184,86.87,93.38,Ses03M_impro08b_F010,fru,2.0,3.5,4.5
5185,104.39,114.79,Ses03M_impro08b_F011,fru,1.5,4.0,4.5
5186,120.26,126.69,Ses03M_impro08b_F012,fru,2.0,4.0,4.0
5187,127.63,135.86,Ses03M_impro08b_F013,fru,1.5,4.0,4.5
5188,138.34,142.61,Ses03M_impro08b_F014,fru,2.0,3.5,4.0
5189,151.39,155.52,Ses03M_impro08b_F015,fru,1.5,4.0,4.0
5190,156.72,158.38,Ses03M_impro08b_F016,fru,2.5,3.0,2.5
5191,160.45,165.96,Ses03M_impro08b_F017,xxx,2.0,3.5,4.5
5192,168.03,169.75,Ses03M_impro08b_F018,xxx,2.0,3.5,3.5
5193,170.26,174.57,Ses03M_impro08b_F019,xxx,2.5,3.5,4.5
5194,176.8925,178.0375,Ses03M_impro08b_F020,xxx,2.0,2.5,3.0
5195,192.12,196.91,Ses03M_impro08b_F021,neu,2.5,3.0,3.0
5196,197.06,199.19,Ses03M_impro08b_F022,xxx,2.5,2.5,3.5
5197,203.4325,204.7875,Ses03M_impro08b_F023,neu,3.0,2.5,2.5
5198,207.0,209.66,Ses03M_impro08b_F024,neu,4.0,2.5,2.5
5199,15.12,17.52,Ses03M_impro08b_M000,neu,3.0,3.0,3.0
5200,24.13,31.92,Ses03M_impro08b_M001,neu,2.5,3.5,3.5
5201,34.92,39.08,Ses03M_impro08b_M002,neu,2.5,2.5,3.0
5202,42.08,45.59,Ses03M_impro08b_M003,neu,3.0,2.5,3.0
5203,48.48,52.79,Ses03M_impro08b_M004,neu,2.0,2.5,3.0
5204,64.77,75.67,Ses03M_impro08b_M005,neu,3.0,3.0,4.0
5205,75.98,78.5,Ses03M_impro08b_M006,neu,2.5,2.5,3.5
5206,83.15,88.98,Ses03M_impro08b_M007,neu,2.5,3.0,3.5
5207,92.73,98.39,Ses03M_impro08b_M008,neu,2.5,2.5,3.0
5208,98.5,106.5,Ses03M_impro08b_M009,neu,3.0,3.0,3.0
5209,113.68,122.84,Ses03M_impro08b_M010,neu,3.0,3.5,4.0
5210,123.0,130.19,Ses03M_impro08b_M011,neu,3.0,3.0,3.0
5211,132.68,138.85,Ses03M_impro08b_M012,neu,3.0,2.5,4.0
5212,142.13,146.51,Ses03M_impro08b_M013,neu,3.0,3.0,3.0
5213,146.55,153.83,Ses03M_impro08b_M014,neu,3.0,2.5,4.0
5214,154.71,157.39,Ses03M_impro08b_M015,neu,2.5,3.5,4.0
5215,157.48,160.87,Ses03M_impro08b_M016,neu,3.0,3.0,3.0
5216,164.97,170.84,Ses03M_impro08b_M017,neu,3.0,3.0,3.5
5217,174.59,177.5,Ses03M_impro08b_M018,neu,3.0,2.5,3.0
5218,178.1425,188.83,Ses03M_impro08b_M019,neu,3.0,3.5,4.0
5219,188.85,191.06,Ses03M_impro08b_M020,neu,3.0,2.5,3.0
5220,198.82,201.91,Ses03M_impro08b_M021,neu,3.0,2.5,3.0
5221,204.39,208.88,Ses03M_impro08b_M022,neu,3.5,3.0,3.5
5222,6.6092,11.777,Ses03M_script01_1_F000,neu,3.0,3.0,3.0
5223,14.5015,19.6517,Ses03M_script01_1_F001,sur,2.5,3.5,3.5
5224,21.304,23.5188,Ses03M_script01_1_F002,sur,2.0,3.5,3.0
5225,31.8506,34.5927,Ses03M_script01_1_F003,xxx,2.0,3.5,3.5
5226,40.0593,42.3795,Ses03M_script01_1_F004,sad,3.0,2.5,2.5
5227,47.5298,49.4985,Ses03M_script01_1_F005,sad,3.0,2.5,2.5
5228,51.5374,54.8596,Ses03M_script01_1_F006,xxx,2.0,3.5,3.5
5229,54.9651,59.2013,Ses03M_script01_1_F007,fru,2.0,3.5,3.5
5230,61.0118,66.785,Ses03M_script01_1_F008,sad,2.0,3.5,3.0
5231,71.9274,73.9489,Ses03M_script01_1_F009,xxx,2.5,2.5,2.5
5232,77.8159,79.695,Ses03M_script01_1_F010,xxx,2.0,3.0,2.5
5233,87.5187,90.4366,Ses03M_script01_1_F011,xxx,3.0,3.5,3.0
5234,113.1996,116.0999,Ses03M_script01_1_F012,xxx,2.0,3.0,2.5
5235,117.0666,119.8625,Ses03M_script01_1_F013,fru,2.0,3.5,3.0
5236,124.5723,128.6327,Ses03M_script01_1_F014,xxx,2.5,3.5,3.5
5237,128.6854,136.6656,Ses03M_script01_1_F015,fru,2.0,3.0,4.0
5238,140.0581,148.8821,Ses03M_script01_1_F016,ang,2.0,4.0,4.0
5239,152.8722,155.0166,Ses03M_script01_1_F017,ang,3.0,2.5,3.0
5240,155.5967,160.2372,Ses03M_script01_1_F018,xxx,2.5,3.0,3.0
5241,162.5223,165.5104,Ses03M_script01_1_F019,xxx,3.0,2.0,2.5
5242,167.0748,171.3638,Ses03M_script01_1_F020,ang,2.0,4.0,3.5
5243,173.0336,177.762,Ses03M_script01_1_F021,neu,3.0,3.5,2.5
5244,178.2718,180.4162,Ses03M_script01_1_F022,fru,1.5,4.0,3.0
5245,188.3964,191.9471,Ses03M_script01_1_F023,xxx,2.0,3.0,2.5
5246,192.1053,195.7439,Ses03M_script01_1_F024,xxx,2.5,3.5,3.5
5247,196.904,205.9916,Ses03M_script01_1_F025,fru,2.0,4.0,4.0
5248,206.0268,217.2625,Ses03M_script01_1_F026,fru,2.0,4.0,3.5
5249,230.0377,235.1352,Ses03M_script01_1_F027,xxx,4.0,3.5,3.0
5250,236.436,239.4417,Ses03M_script01_1_F028,neu,2.5,3.0,2.5
5251,241.4456,246.5175,Ses03M_script01_1_F029,xxx,2.0,3.5,3.0
5252,259.0583,264.395,Ses03M_script01_1_F030,neu,2.0,3.5,3.0
5253,266.5639,270.4837,Ses03M_script01_1_F031,fru,1.5,3.5,3.5
5254,273.8586,282.9111,Ses03M_script01_1_F032,xxx,2.0,4.0,3.5
5255,294.6353,297.729,Ses03M_script01_1_F033,fru,2.0,3.5,3.0
5256,298.766,310.8594,Ses03M_script01_1_F034,fru,1.5,4.5,3.5
5257,315.3593,319.1736,Ses03M_script01_1_F035,xxx,2.5,2.5,2.5
5258,333.5675,336.3425,Ses03M_script01_1_F036,xxx,2.5,3.0,2.5
5259,340.8468,343.4482,Ses03M_script01_1_F037,xxx,2.0,4.0,2.5
5260,349.284,354.1175,Ses03M_script01_1_F038,ang,1.5,4.5,4.0
5261,355.6998,358.2486,Ses03M_script01_1_F039,xxx,2.0,4.0,3.0
5262,376.51,381.0642,Ses03M_script01_1_F040,sad,2.5,2.5,2.5
5263,383.9997,386.9,Ses03M_script01_1_F041,xxx,2.5,3.0,3.0
5264,390.2222,394.1947,Ses03M_script01_1_F042,fru,2.0,4.0,4.0
5265,394.2475,401.1175,Ses03M_script01_1_F043,ang,1.5,4.0,4.0
5266,403.0011,407.7118,Ses03M_script01_1_F044,fru,2.0,4.0,3.0
5267,411.4559,414.7429,Ses03M_script01_1_F045,sad,2.0,3.0,2.0
5268,419.067,422.6352,Ses03M_script01_1_F046,sad,3.5,2.0,2.0
5269,11.4606,14.6773,Ses03M_script01_1_M000,sad,3.0,2.0,2.5
5270,19.265,21.9192,Ses03M_script01_1_M001,sad,2.5,2.5,2.5
5271,23.1025,32.3525,Ses03M_script01_1_M002,sad,3.0,2.5,3.0
5272,34.206,40.1648,Ses03M_script01_1_M003,sad,2.5,2.5,3.0
5273,41.7292,47.2837,Ses03M_script01_1_M004,sad,2.5,2.5,3.0
5274,49.0414,51.432,Ses03M_script01_1_M005,sad,2.0,2.5,3.0
5275,58.7443,61.416,Ses03M_script01_1_M006,sad,3.0,2.0,2.5
5276,66.2323,72.5602,Ses03M_script01_1_M007,sad,2.0,3.0,3.0
5277,73.2985,78.5718,Ses03M_script01_1_M008,fru,3.0,3.5,4.0
5278,79.187,87.9758,Ses03M_script01_1_M009,ang,2.0,3.0,4.0
5279,90.0851,96.7118,Ses03M_script01_1_M010,fru,2.0,3.5,4.0
5280,96.747,110.3169,Ses03M_script01_1_M011,ang,2.0,4.0,4.5
5281,110.352,113.4632,Ses03M_script01_1_M012,ang,2.5,3.5,4.5
5282,115.5726,117.6116,Ses03M_script01_1_M013,xxx,2.5,3.0,3.5
5283,119.4396,125.1699,Ses03M_script01_1_M014,fru,1.5,4.0,4.5
5284,136.0504,140.6733,Ses03M_script01_1_M015,fru,3.0,3.5,3.5
5285,145.645,149.216,Ses03M_script01_1_M016,fru,3.0,4.0,3.5
5286,149.6027,153.3625,Ses03M_script01_1_M017,neu,3.0,3.0,3.0
5287,154.1553,156.1943,Ses03M_script01_1_M018,xxx,2.5,2.5,3.0
5288,159.411,162.7156,Ses03M_script01_1_M019,neu,3.0,2.5,3.5
5289,165.0359,167.901,Ses03M_script01_1_M020,fru,2.0,2.5,3.5
5290,170.3619,173.6137,Ses03M_script01_1_M021,neu,2.0,4.0,3.5
5291,176.5843,188.5546,Ses03M_script01_1_M022,ang,1.5,4.5,4.5
5292,195.0056,197.2731,Ses03M_script01_1_M023,fru,2.0,2.5,3.5
5293,217.5225,222.9188,Ses03M_script01_1_M024,fru,2.5,3.0,3.0
5294,222.954,224.9875,Ses03M_script01_1_M025,xxx,2.5,2.5,3.0
5295,225.17,230.1959,Ses03M_script01_1_M026,fru,2.0,3.0,3.5
5296,234.7134,236.7524,Ses03M_script01_1_M027,ang,2.0,3.0,4.0
5297,239.2308,242.2893,Ses03M_script01_1_M028,neu,3.0,2.5,2.5
5298,245.8575,248.1426,Ses03M_script01_1_M029,neu,3.0,2.5,3.0
5299,248.2129,253.0675,Ses03M_script01_1_M030,sad,2.0,3.0,3.5
5300,253.115,259.0759,Ses03M_script01_1_M031,neu,2.0,3.5,4.0
5301,263.8218,267.2846,Ses03M_script01_1_M032,xxx,2.5,3.0,3.5
5302,270.3431,273.2258,Ses03M_script01_1_M033,fru,2.5,3.0,3.0
5303,282.8408,295.1075,Ses03M_script01_1_M034,fru,2.5,3.0,3.5
5304,312.0547,315.7108,Ses03M_script01_1_M035,fru,2.5,3.0,3.0
5305,318.8396,329.8432,Ses03M_script01_1_M036,sad,2.0,2.0,3.0
5306,329.9225,333.3939,Ses03M_script01_1_M037,neu,2.0,2.5,2.5
5307,335.6965,341.245,Ses03M_script01_1_M038,neu,2.5,2.5,3.5
5308,343.7998,349.6275,Ses03M_script01_1_M039,ang,1.5,1.5,3.5
5309,352.1675,356.16,Ses03M_script01_1_M040,ang,2.5,2.5,4.0
5310,357.4927,371.9591,Ses03M_script01_1_M041,ang,2.0,3.0,4.5
5311,372.0118,376.0898,Ses03M_script01_1_M042,fru,2.5,3.0,4.0
5312,380.5369,384.1403,Ses03M_script01_1_M043,neu,3.0,2.5,3.5
5313,386.7945,389.8003,Ses03M_script01_1_M044,xxx,3.0,2.5,3.5
5314,399.5734,403.1625,Ses03M_script01_1_M045,sad,2.0,3.5,3.0
5315,407.0791,410.5946,Ses03M_script01_1_M046,sad,3.0,2.5,3.5
5316,414.2156,418.5924,Ses03M_script01_1_M047,sad,3.0,2.5,3.5
5317,7.4531,9.9374,Ses03M_script01_2_F000,ang,2.5,2.5,3.5
5318,11.3988,16.8059,Ses03M_script01_2_F001,ang,2.5,4.0,4.0
5319,18.3847,21.5754,Ses03M_script01_2_F002,xxx,2.0,4.5,4.0
5320,31.0611,33.5056,Ses03M_script01_2_F003,xxx,2.0,3.0,3.5
5321,37.1458,40.87,Ses03M_script01_2_F004,xxx,2.0,4.0,4.0
5322,43.3633,45.705,Ses03M_script01_2_F005,xxx,2.5,3.5,3.0
5323,46.7644,51.0024,Ses03M_script01_2_F006,ang,2.0,3.0,4.0
5324,55.7187,68.1725,Ses03M_script01_2_F007,xxx,2.0,4.5,4.5
5325,70.399,73.7469,Ses03M_script01_2_F008,xxx,2.5,2.5,3.5
5326,73.7734,78.7023,Ses03M_script01_2_F009,ang,2.5,3.0,3.5
5327,79.4197,84.5877,Ses03M_script01_2_F010,sad,2.0,2.5,3.5
5328,85.2775,91.8282,Ses03M_script01_2_F011,sad,2.5,3.0,3.5
5329,97.5675,106.5882,Ses03M_script01_2_F012,ang,2.0,4.0,4.5
5330,106.9775,114.1875,Ses03M_script01_2_F013,xxx,1.0,4.0,5.0
5331,115.1174,123.1816,Ses03M_script01_2_F014,xxx,1.5,4.0,4.5
5332,123.225,137.2508,Ses03M_script01_2_F015,ang,1.0,5.0,5.0
5333,137.9875,140.7125,Ses03M_script01_2_F016,xxx,1.5,2.5,4.0
5334,144.385,154.9601,Ses03M_script01_2_F017,sad,1.0,4.5,5.0
5335,158.1087,161.2573,Ses03M_script01_2_F018,xxx,2.5,3.0,3.5
5336,166.3855,168.0925,Ses03M_script01_2_F019,sad,1.5,2.0,3.0
5337,9.3923,11.7309,Ses03M_script01_2_M000,fru,2.5,2.5,2.5
5338,15.7165,18.7325,Ses03M_script01_2_M001,neu,2.0,3.5,3.0
5339,21.0705,27.295,Ses03M_script01_2_M002,fru,2.5,3.0,4.0
5340,27.355,31.1674,Ses03M_script01_2_M003,fru,2.0,3.0,4.5
